CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgOrderValue,ChurnStatus,Country,SpenderType
15606,61,9,2570.92,774,285.65777777777777,0,United Kingdom,High Spender
15607,337,1,87.76,200,87.76,1,United Kingdom,Low Spender
15608,60,3,800.16,520,266.71999999999997,0,United Kingdom,Mid Spender
15609,184,1,268.78000000000003,146,268.78000000000003,1,United Kingdom,Low Spender
15610,52,1,112.46000000000001,66,112.46000000000001,0,United Kingdom,Low Spender
15611,10,11,682.71,239,62.06454545454546,0,United Kingdom,Mid Spender
15612,36,2,180.15,51,90.075,0,United Kingdom,Low Spender
15615,10,22,8027.4800000000005,4616,364.8854545454546,0,United Kingdom,High Spender
15618,33,4,739.951,450,184.98775,0,United Kingdom,Mid Spender
15619,11,1,99.60000000000001,24,99.60000000000001,0,United Kingdom,Low Spender
15620,57,3,1207.95,852,402.65000000000003,0,United Kingdom,High Spender
15621,4,3,202.01000000000002,119,67.33666666666667,0,United Kingdom,Low Spender
15622,43,9,3050.79,1570,338.9766666666667,0,United Kingdom,High Spender
15623,141,1,229.43,117,229.43,1,United Kingdom,Low Spender
15624,117,4,511.5,240,127.875,1,United Kingdom,Mid Spender
15625,104,4,1161.42,816,290.355,1,United Kingdom,High Spender
15626,75,2,562.56,534,281.28,0,United Kingdom,Mid Spender
15628,5,9,2584.34,1688,287.1488888888889,0,United Kingdom,High Spender
15630,45,2,977.75,748,488.875,0,United Kingdom,High Spender
15632,16,8,2874.85,1687,359.35625,0,United Kingdom,High Spender
15634,17,1,227.65,97,227.65,0,United Kingdom,Low Spender
15636,90,2,589.5600000000001,268,294.78000000000003,0,United Kingdom,Mid Spender
15637,53,1,223.36,128,223.36,0,United Kingdom,Low Spender
15639,134,1,178.02,297,178.02,1,United Kingdom,Low Spender
15640,4,14,7973.33,4617,569.5235714285715,0,United Kingdom,High Spender
15641,105,4,1749.32,1278,437.33,1,United Kingdom,High Spender
15643,192,3,433.95000000000005,227,144.65,1,United Kingdom,Mid Spender
15644,166,4,732.09,541,183.0225,1,United Kingdom,Mid Spender
15645,19,1,481.51000000000005,218,481.51000000000005,0,United Kingdom,Mid Spender
15646,158,3,364.57000000000005,305,121.52333333333335,1,United Kingdom,Mid Spender
15648,204,2,465.20000000000005,166,232.60000000000002,1,United Kingdom,Mid Spender
15651,37,3,491.65999999999997,343,163.88666666666666,0,United Kingdom,Mid Spender
15652,91,1,293.09000000000003,203,293.09000000000003,1,United Kingdom,Mid Spender
15653,116,1,48.0,48,48.0,1,United Kingdom,Low Spender
15654,9,2,380.91,169,190.455,0,United Kingdom,Mid Spender
15655,243,1,465.57,314,465.57,1,United Kingdom,Mid Spender
15656,45,4,569.4,324,142.35,0,United Kingdom,Mid Spender
15657,23,1,30.0,24,30.0,0,United Kingdom,Low Spender
15658,190,4,583.85,199,145.9625,1,United Kingdom,Mid Spender
15659,44,1,77.85,51,77.85,0,United Kingdom,Low Spender
15660,25,8,1470.24,944,183.78,0,United Kingdom,High Spender
15661,317,1,19.8,36,19.8,1,United Kingdom,Low Spender
15663,106,1,124.1,70,124.1,1,United Kingdom,Low Spender
15664,51,1,311.43,151,311.43,0,United Kingdom,Mid Spender
15665,168,2,1887.45,1214,943.725,1,United Kingdom,High Spender
15667,40,1,301.32,240,301.32,0,United Kingdom,Mid Spender
15669,40,4,437.0,238,109.25,0,United Kingdom,Mid Spender
15670,297,1,157.15,89,157.15,1,United Kingdom,Low Spender
15671,26,6,1179.81,799,196.635,0,United Kingdom,High Spender
15673,88,4,2054.26,1258,513.565,0,United Kingdom,High Spender
15674,73,4,1823.6100000000001,978,455.90250000000003,0,United Kingdom,High Spender
15675,81,3,216.16,124,72.05333333333333,0,United Kingdom,Low Spender
15676,19,3,2787.22,1875,929.0733333333333,0,United Kingdom,High Spender
15677,49,1,580.93,313,580.93,0,United Kingdom,Mid Spender
15678,53,1,290.3,154,290.3,0,United Kingdom,Mid Spender
15679,24,4,690.98,864,172.745,0,United Kingdom,Mid Spender
15680,9,3,1153.39,769,384.46333333333337,0,United Kingdom,High Spender
15681,25,5,1358.16,808,271.632,0,United Kingdom,High Spender
15683,117,1,152.95,83,152.95,1,United Kingdom,Low Spender
15687,9,9,2344.23,1199,260.47,0,United Kingdom,High Spender
15689,120,2,238.8,82,119.4,1,United Kingdom,Low Spender
15690,4,2,201.48,276,100.74,0,United Kingdom,Low Spender
15692,28,1,191.04,138,191.04,0,United Kingdom,Low Spender
15694,8,11,2436.7599999999998,644,221.52363636363634,0,United Kingdom,High Spender
15695,267,2,357.81,161,178.905,1,United Kingdom,Mid Spender
15696,33,8,2235.91,973,279.48875,0,United Kingdom,High Spender
15699,18,1,201.0,104,201.0,0,United Kingdom,Low Spender
15700,172,2,551.43,298,275.715,1,United Kingdom,Mid Spender
15701,2,4,1175.66,807,293.915,0,United Kingdom,High Spender
15703,265,1,211.5,66,211.5,1,United Kingdom,Low Spender
15704,140,4,1778.3700000000001,909,444.59250000000003,1,United Kingdom,High Spender
15705,201,1,19.5,6,19.5,1,United Kingdom,Low Spender
15706,65,3,714.16,284,238.0533333333333,0,United Kingdom,Mid Spender
15707,35,4,793.76,546,198.44,0,United Kingdom,Mid Spender
15708,41,7,2667.2200000000003,1091,381.0314285714286,0,United Kingdom,High Spender
15709,284,1,69.65,37,69.65,1,United Kingdom,Low Spender
15712,9,5,842.9,376,168.57999999999998,0,United Kingdom,High Spender
15713,143,2,266.6,142,133.3,1,United Kingdom,Low Spender
15714,12,2,254.53,178,127.265,0,United Kingdom,Low Spender
15716,146,4,824.64,447,206.16,1,United Kingdom,High Spender
15717,234,1,150.3,70,150.3,1,United Kingdom,Low Spender
15719,33,13,4631.62,2670,356.27846153846156,0,United Kingdom,High Spender
15720,24,1,423.03000000000003,234,423.03000000000003,0,United Kingdom,Mid Spender
15721,12,1,458.90000000000003,287,458.90000000000003,0,United Kingdom,Mid Spender
15722,36,4,847.4200000000001,391,211.85500000000002,0,United Kingdom,High Spender
15723,365,1,137.0,67,137.0,1,United Kingdom,Low Spender
15724,201,2,218.25,73,109.125,1,United Kingdom,Low Spender
15725,15,1,382.25,217,382.25,0,United Kingdom,Mid Spender
15727,17,7,3889.91,2373,555.7014285714286,0,United Kingdom,High Spender
15729,213,1,85.0,28,85.0,1,United Kingdom,Low Spender
15730,66,3,943.91,622,314.63666666666666,0,United Kingdom,High Spender
15732,212,2,280.2,167,140.1,1,United Kingdom,Mid Spender
15733,283,1,112.4,56,112.4,1,United Kingdom,Low Spender
15734,115,2,376.35,160,188.175,1,United Kingdom,Mid Spender
15737,15,7,948.85,509,135.55,0,United Kingdom,High Spender
15738,19,16,3804.94,1966,237.80875,0,United Kingdom,High Spender
15739,66,1,77.6,16,77.6,0,United Kingdom,Low Spender
15740,49,1,126.80000000000001,80,126.80000000000001,0,United Kingdom,Low Spender
15743,16,4,565.76,190,141.44,0,United Kingdom,Mid Spender
15744,78,1,6.959999999999999,24,6.959999999999999,0,United Kingdom,Low Spender
15745,19,4,928.5400000000001,404,232.13500000000002,0,United Kingdom,High Spender
15746,134,1,182.96,130,182.96,1,United Kingdom,Low Spender
15747,13,3,631.09,310,210.36333333333334,0,United Kingdom,Mid Spender
15748,40,1,134.41,49,134.41,0,United Kingdom,Low Spender
15750,3,8,2171.15,1545,271.39375,0,United Kingdom,High Spender
15752,40,7,2594.4700000000003,1901,370.6385714285715,0,United Kingdom,High Spender
15754,51,3,458.57,199,152.85666666666665,0,United Kingdom,Mid Spender
15755,10,6,2059.84,1257,343.3066666666667,0,United Kingdom,High Spender
15756,61,4,454.41,233,113.6025,0,United Kingdom,Mid Spender
15757,66,2,672.88,406,336.44,0,United Kingdom,Mid Spender
15758,25,1,205.25,47,205.25,0,United Kingdom,Low Spender
15759,297,2,77.24000000000001,40,38.620000000000005,1,United Kingdom,Low Spender
15762,65,2,482.95000000000005,241,241.47500000000002,0,United Kingdom,Mid Spender
15763,32,2,602.87,229,301.435,0,United Kingdom,Mid Spender
15764,88,6,2602.27,1768,433.71166666666664,0,United Kingdom,High Spender
15766,64,1,273.65999999999997,166,273.65999999999997,0,United Kingdom,Low Spender
15768,116,3,331.03,238,110.34333333333332,1,United Kingdom,Mid Spender
15769,235,1,122.03999999999999,36,122.03999999999999,1,United Kingdom,Low Spender
15773,6,1,128.8,119,128.8,0,United Kingdom,Low Spender
15774,69,1,189.75,79,189.75,0,United Kingdom,Low Spender
15775,245,1,87.9,66,87.9,1,United Kingdom,Low Spender
15776,133,1,164.13,95,164.13,1,United Kingdom,Low Spender
15777,241,3,309.21000000000004,136,103.07000000000001,1,United Kingdom,Mid Spender
15780,184,3,402.08,212,134.02666666666667,1,United Kingdom,Mid Spender
15781,25,3,254.91,171,84.97,0,United Kingdom,Low Spender
15782,10,3,1351.38,342,450.46000000000004,0,United Kingdom,High Spender
15783,11,1,165.62,64,165.62,0,United Kingdom,Low Spender
15785,33,5,1115.67,902,223.13400000000001,0,United Kingdom,High Spender
15786,46,3,4164.45,3225,1388.1499999999999,0,United Kingdom,High Spender
15787,26,3,752.56,515,250.85333333333332,0,United Kingdom,Mid Spender
15789,358,1,297.65999999999997,330,297.65999999999997,1,United Kingdom,Mid Spender
15790,10,1,143.43,70,143.43,0,United Kingdom,Low Spender
15791,44,2,1297.17,575,648.585,0,United Kingdom,High Spender
15793,15,2,133.92000000000002,72,66.96000000000001,0,United Kingdom,Low Spender
15795,150,1,495.52,536,495.52,1,United Kingdom,Mid Spender
15796,1,8,2047.21,788,255.90125,0,United Kingdom,High Spender
15799,76,3,715.04,737,238.34666666666666,0,United Kingdom,Mid Spender
15800,107,2,588.69,320,294.345,1,United Kingdom,Mid Spender
15801,46,3,997.85,563,332.6166666666667,0,United Kingdom,High Spender
15803,51,1,154.86,90,154.86,0,United Kingdom,Low Spender
15804,1,13,3350.18,2306,257.7061538461538,0,United Kingdom,High Spender
15805,23,16,4665.85,2914,291.615625,0,United Kingdom,High Spender
15806,46,3,671.22,418,223.74,0,United Kingdom,Mid Spender
15807,50,2,798.1,418,399.05,0,United Kingdom,Mid Spender
15808,306,4,2909.07,1140,727.2675,1,United Kingdom,High Spender
15809,36,4,321.4,232,80.35,0,United Kingdom,Mid Spender
15810,79,4,1307.23,856,326.8075,0,United Kingdom,High Spender
15811,22,6,1910.63,946,318.43833333333333,0,United Kingdom,High Spender
15812,107,4,506.38000000000005,234,126.59500000000001,1,United Kingdom,Mid Spender
15813,208,2,728.86,422,364.43,1,United Kingdom,Mid Spender
15814,17,4,994.09,729,248.5225,0,United Kingdom,High Spender
15815,64,3,522.48,314,174.16,0,United Kingdom,Mid Spender
15819,49,4,1728.57,1165,432.1425,0,United Kingdom,High Spender
15820,320,1,116.97999999999999,56,116.97999999999999,1,United Kingdom,Low Spender
15821,44,2,396.86,184,198.43,0,United Kingdom,Mid Spender
15822,3,2,627.02,344,313.51,0,United Kingdom,Mid Spender
15825,172,1,199.44,176,199.44,1,United Kingdom,Low Spender
15826,56,3,1331.97,833,443.99,0,United Kingdom,High Spender
15827,73,14,1463.24,844,104.51714285714286,0,United Kingdom,High Spender
15829,99,2,517.8199999999999,640,258.90999999999997,1,United Kingdom,Mid Spender
15830,38,1,459.5,401,459.5,0,United Kingdom,Mid Spender
15831,58,3,392.02,367,130.67333333333332,0,United Kingdom,Mid Spender
15832,254,1,821.49,463,821.49,1,United Kingdom,High Spender
15834,70,3,1481.48,808,493.82666666666665,0,United Kingdom,High Spender
15835,44,4,802.09,427,200.5225,0,United Kingdom,Mid Spender
15836,50,1,49.97,19,49.97,0,United Kingdom,Low Spender
15837,65,1,300.23,179,300.23,0,United Kingdom,Mid Spender
15838,25,5,717.84,224,143.568,0,United Kingdom,Mid Spender
15839,33,3,1022.21,591,340.7366666666667,0,United Kingdom,High Spender
15840,59,2,317.8,310,158.9,0,United Kingdom,Mid Spender
15841,73,4,735.0,512,183.75,0,United Kingdom,Mid Spender
15843,304,1,80.70000000000002,24,80.70000000000002,1,United Kingdom,Low Spender
15844,46,1,108.83999999999999,132,108.83999999999999,0,United Kingdom,Low Spender
15845,18,8,2953.07,1573,369.13375,0,United Kingdom,High Spender
15847,38,2,278.04,156,139.02,0,United Kingdom,Mid Spender
15850,19,2,202.97,225,101.485,0,United Kingdom,Low Spender
15852,187,2,109.71000000000001,44,54.855000000000004,1,United Kingdom,Low Spender
15853,52,1,110.8,135,110.8,0,United Kingdom,Low Spender
15854,4,11,1986.7300000000002,579,180.6118181818182,0,United Kingdom,High Spender
15855,137,5,712.24,470,142.448,1,United Kingdom,Mid Spender
15856,4,25,9402.58,6128,376.1032,0,United Kingdom,High Spender
15857,19,1,174.6,228,174.6,0,United Kingdom,Low Spender
15858,16,5,1175.8,1076,235.16,0,United Kingdom,High Spender
15860,41,8,754.76,349,94.345,0,United Kingdom,Mid Spender
15861,12,7,2751.17,2142,393.0242857142857,0,United Kingdom,High Spender
15862,8,4,657.29,382,164.3225,0,United Kingdom,Mid Spender
15863,26,2,42.44,16,21.22,0,United Kingdom,Low Spender
15864,67,3,334.8,88,111.60000000000001,0,United Kingdom,Mid Spender
15865,41,3,460.18,297,153.39333333333335,0,United Kingdom,Mid Spender
15866,101,1,161.49,120,161.49,1,United Kingdom,Low Spender
15867,5,15,2253.3,1622,150.22,0,United Kingdom,High Spender
15869,277,2,119.4,91,59.7,1,United Kingdom,Low Spender
15870,33,1,334.69,331,334.69,0,United Kingdom,Mid Spender
15872,15,2,268.2,182,134.1,0,United Kingdom,Low Spender
15874,64,7,1584.3500000000001,730,226.33571428571432,0,United Kingdom,High Spender
15877,2,2,376.18,260,188.09,0,United Kingdom,Mid Spender
15880,369,1,292.18,199,292.18,1,United Kingdom,Mid Spender
15881,312,4,216.19,69,54.0475,1,United Kingdom,Low Spender
15882,199,4,425.76000000000005,192,106.44000000000001,1,United Kingdom,Mid Spender
15883,2,2,348.28,219,174.14,0,United Kingdom,Mid Spender
15885,93,1,258.55,101,258.55,1,United Kingdom,Low Spender
15886,60,1,104.5,34,104.5,0,United Kingdom,Low Spender
15888,81,1,91.81,70,91.81,0,United Kingdom,Low Spender
15889,157,2,333.67,198,166.835,1,United Kingdom,Mid Spender
15891,227,1,394.32,327,394.32,1,United Kingdom,Mid Spender
15894,253,2,250.3,163,125.15,1,United Kingdom,Low Spender
15895,150,1,21.85,10,21.85,1,United Kingdom,Low Spender
15897,194,2,90.53,57,45.265,1,United Kingdom,Low Spender
15898,1,5,683.53,384,136.706,0,United Kingdom,Mid Spender
15899,369,1,43.5,38,43.5,1,United Kingdom,Low Spender
15900,24,1,337.28,216,337.28,0,United Kingdom,Mid Spender
15901,17,3,272.76,283,90.92,0,United Kingdom,Low Spender
15903,10,7,2050.44,1248,292.92,0,United Kingdom,High Spender
15904,8,1,128.23,81,128.23,0,United Kingdom,Low Spender
15906,20,7,1247.79,514,178.25571428571428,0,United Kingdom,High Spender
15907,4,3,757.32,464,252.44000000000003,0,United Kingdom,Mid Spender
15909,174,1,191.94,98,191.94,1,United Kingdom,Low Spender
15910,1,8,1154.23,1005,144.27875,0,United Kingdom,High Spender
15912,178,2,254.67000000000002,184,127.33500000000001,1,United Kingdom,Low Spender
15916,16,7,1076.44,675,153.77714285714288,0,United Kingdom,High Spender
15917,248,1,60.550000000000004,37,60.550000000000004,1,United Kingdom,Low Spender
15918,191,2,334.23,153,167.115,1,United Kingdom,Mid Spender
15919,20,2,483.74,381,241.87,0,United Kingdom,Mid Spender
15920,154,4,158.55,98,39.6375,1,United Kingdom,Low Spender
15921,173,1,151.06,104,151.06,1,United Kingdom,Low Spender
15922,373,1,208.10000000000002,62,208.10000000000002,1,United Kingdom,Low Spender
15923,373,1,78.3,40,78.3,1,United Kingdom,Low Spender
15925,194,1,168.9,90,168.9,1,United Kingdom,Low Spender
15930,67,1,393.63,135,393.63,0,United Kingdom,Mid Spender
15932,4,8,1591.41,1383,198.92625,0,United Kingdom,High Spender
15933,21,3,1035.05,738,345.01666666666665,0,United Kingdom,High Spender
15935,239,1,91.04,112,91.04,1,United Kingdom,Low Spender
15937,64,1,145.35,73,145.35,0,United Kingdom,Low Spender
15938,112,5,297.58,166,59.516,1,United Kingdom,Mid Spender
15939,90,11,834.16,612,75.83272727272727,0,United Kingdom,High Spender
15942,134,1,255.54,192,255.54,1,United Kingdom,Low Spender
15944,277,1,149.9,34,149.9,1,United Kingdom,Low Spender
15945,365,1,13.6,16,13.6,1,United Kingdom,Low Spender
15947,83,1,349.64,156,349.64,0,United Kingdom,Mid Spender
15948,8,2,931.84,531,465.92,0,United Kingdom,High Spender
15949,17,2,349.6,248,174.8,0,United Kingdom,Mid Spender
15950,32,4,1586.91,702,396.7275,0,United Kingdom,High Spender
15951,9,2,583.27,302,291.635,0,United Kingdom,Mid Spender
15952,34,4,670.0400000000001,334,167.51000000000002,0,United Kingdom,Mid Spender
15953,15,8,955.93,621,119.49125,0,United Kingdom,High Spender
15955,24,14,3714.51,1827,265.32214285714286,0,United Kingdom,High Spender
15957,32,1,399.04,208,399.04,0,United Kingdom,Mid Spender
15958,74,1,87.85,31,87.85,0,United Kingdom,Low Spender
15963,20,2,434.36,294,217.18,0,United Kingdom,Mid Spender
15965,17,4,752.0,393,188.0,0,United Kingdom,Mid Spender
15967,23,2,352.28,200,176.14,0,United Kingdom,Mid Spender
15969,3,3,272.7,90,90.89999999999999,0,United Kingdom,Low Spender
15970,304,1,314.1,116,314.1,1,United Kingdom,Mid Spender
15971,53,7,273.05,127,39.00714285714286,0,United Kingdom,Low Spender
15973,367,1,34.4,16,34.4,1,United Kingdom,Low Spender
15974,39,7,2880.81,1826,411.5442857142857,0,United Kingdom,High Spender
15975,84,1,371.01,243,371.01,0,United Kingdom,Mid Spender
15976,165,2,375.78000000000003,234,187.89000000000001,1,United Kingdom,Mid Spender
15977,17,2,633.32,425,316.66,0,United Kingdom,Mid Spender
15978,77,1,942.58,748,942.58,0,United Kingdom,High Spender
15980,89,3,1250.0,530,416.6666666666667,0,United Kingdom,High Spender
15981,25,8,2328.48,1306,291.06,0,United Kingdom,High Spender
15983,22,4,1119.91,662,279.9775,0,United Kingdom,High Spender
15984,3,9,1815.66,1062,201.74,0,United Kingdom,High Spender
15985,123,2,569.1800000000001,482,284.59000000000003,1,United Kingdom,Mid Spender
15986,30,1,126.11999999999999,148,126.11999999999999,0,United Kingdom,Low Spender
15987,12,5,506.44,405,101.288,0,United Kingdom,Mid Spender
15988,19,1,112.13,77,112.13,0,United Kingdom,Low Spender
15990,44,2,604.01,325,302.005,0,United Kingdom,Mid Spender
15992,4,1,27.04,16,27.04,0,United Kingdom,Low Spender
15993,9,6,2248.68,1904,374.78,0,United Kingdom,High Spender
15994,55,1,342.37,135,342.37,0,United Kingdom,Mid Spender
15996,88,6,792.23,357,132.03833333333333,0,United Kingdom,Mid Spender
15998,37,5,2464.11,1929,492.822,0,United Kingdom,High Spender
16003,30,5,1628.8700000000001,1059,325.774,0,United Kingdom,High Spender
16005,12,4,470.06,267,117.515,0,United Kingdom,Mid Spender
16006,211,1,101.4,84,101.4,1,United Kingdom,Low Spender
16007,48,4,1592.6200000000001,1284,398.15500000000003,0,United Kingdom,High Spender
16008,24,3,428.26,271,142.75333333333333,0,United Kingdom,Mid Spender
16009,22,4,665.1600000000001,333,166.29000000000002,0,United Kingdom,Mid Spender
16010,246,3,392.4,202,130.79999999999998,1,United Kingdom,Mid Spender
16011,8,16,3224.48,1927,201.53,0,United Kingdom,High Spender
16012,35,3,984.87,625,328.29,0,United Kingdom,High Spender
16013,8,7,869.9,686,124.27142857142857,0,United Kingdom,High Spender
16014,38,3,554.58,248,184.86,0,United Kingdom,Mid Spender
